data,abrangencia,pop,variavel,valor,data_formatada,lideranca
4º trimestre 2016,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2016-11-01,Michel Temer
4º trimestre 2016,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2016-11-01,Michel Temer
1º trimestre 2017,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2017-02-01,Michel Temer
1º trimestre 2017,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2017-02-01,Michel Temer
1º trimestre 2017,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2017-02-01,Michel Temer
2º trimestre 2017,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2017-05-01,Michel Temer
2º trimestre 2017,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2017-05-01,Michel Temer
2º trimestre 2017,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2017-05-01,Michel Temer
3º trimestre 2017,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2017-08-01,Michel Temer
3º trimestre 2017,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2017-08-01,Michel Temer
3º trimestre 2017,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2017-08-01,Michel Temer
4º trimestre 2017,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2017-11-01,Michel Temer
4º trimestre 2017,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2017-11-01,Michel Temer
4º trimestre 2017,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2017-11-01,Michel Temer
1º trimestre 2018,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2018-02-01,Michel Temer
1º trimestre 2018,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2018-02-01,Michel Temer
1º trimestre 2018,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2018-02-01,Michel Temer
2º trimestre 2018,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2018-05-01,Michel Temer
2º trimestre 2018,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2018-05-01,Michel Temer
2º trimestre 2018,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2018-05-01,Michel Temer
3º trimestre 2018,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2018-08-01,Michel Temer
3º trimestre 2018,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2018-08-01,Michel Temer
3º trimestre 2018,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2018-08-01,Michel Temer
4º trimestre 2018,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2018-11-01,Michel Temer
4º trimestre 2018,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2018-11-01,Michel Temer
4º trimestre 2018,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2018-11-01,Michel Temer
1º trimestre 2019,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2019-02-01,Jair Bolsonaro
1º trimestre 2019,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2019-02-01,Jair Bolsonaro
1º trimestre 2019,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2019-02-01,Jair Bolsonaro
2º trimestre 2019,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2019-05-01,Jair Bolsonaro
2º trimestre 2019,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2019-05-01,Jair Bolsonaro
2º trimestre 2019,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2019-05-01,Jair Bolsonaro
3º trimestre 2019,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2019-08-01,Jair Bolsonaro
3º trimestre 2019,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2019-08-01,Jair Bolsonaro
3º trimestre 2019,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2019-08-01,Jair Bolsonaro
4º trimestre 2019,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2019-11-01,Jair Bolsonaro
4º trimestre 2019,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2019-11-01,Jair Bolsonaro
4º trimestre 2019,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2019-11-01,Jair Bolsonaro
1º trimestre 2020,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2020-02-01,Jair Bolsonaro
1º trimestre 2020,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2020-02-01,Jair Bolsonaro
1º trimestre 2020,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2020-02-01,Jair Bolsonaro
2º trimestre 2020,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2020-05-01,Jair Bolsonaro
2º trimestre 2020,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2020-05-01,Jair Bolsonaro
2º trimestre 2020,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2020-05-01,Jair Bolsonaro
3º trimestre 2020,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2020-08-01,Jair Bolsonaro
3º trimestre 2020,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2020-08-01,Jair Bolsonaro
3º trimestre 2020,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2020-08-01,Jair Bolsonaro
4º trimestre 2020,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2020-11-01,Jair Bolsonaro
4º trimestre 2020,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2020-11-01,Jair Bolsonaro
4º trimestre 2020,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2020-11-01,Jair Bolsonaro
1º trimestre 2021,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2021-02-01,Jair Bolsonaro
1º trimestre 2021,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2021-02-01,Jair Bolsonaro
1º trimestre 2021,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2021-02-01,Jair Bolsonaro
2º trimestre 2021,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2021-05-01,Jair Bolsonaro
2º trimestre 2021,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2021-05-01,Jair Bolsonaro
2º trimestre 2021,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2021-05-01,Jair Bolsonaro
3º trimestre 2021,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2021-08-01,Jair Bolsonaro
3º trimestre 2021,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2021-08-01,Jair Bolsonaro
3º trimestre 2021,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2021-08-01,Jair Bolsonaro
4º trimestre 2021,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2021-11-01,Jair Bolsonaro
4º trimestre 2021,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2021-11-01,Jair Bolsonaro
4º trimestre 2021,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2021-11-01,Jair Bolsonaro
1º trimestre 2022,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2022-02-01,Jair Bolsonaro
1º trimestre 2022,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2022-02-01,Jair Bolsonaro
1º trimestre 2022,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2022-02-01,Jair Bolsonaro
2º trimestre 2022,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2022-05-01,Jair Bolsonaro
2º trimestre 2022,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2022-05-01,Jair Bolsonaro
2º trimestre 2022,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2022-05-01,Jair Bolsonaro
3º trimestre 2022,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2022-08-01,Jair Bolsonaro
3º trimestre 2022,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2022-08-01,Jair Bolsonaro
3º trimestre 2022,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2022-08-01,Jair Bolsonaro
4º trimestre 2022,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2022-11-01,Jair Bolsonaro
4º trimestre 2022,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2022-11-01,Jair Bolsonaro
4º trimestre 2022,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2022-11-01,Jair Bolsonaro
1º trimestre 2023,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2023-02-01,Luiz Inácio Lula da Silva
1º trimestre 2023,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2023-02-01,Luiz Inácio Lula da Silva
1º trimestre 2023,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2023-02-01,Luiz Inácio Lula da Silva
2º trimestre 2023,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2023-05-01,Luiz Inácio Lula da Silva
2º trimestre 2023,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2023-05-01,Luiz Inácio Lula da Silva
2º trimestre 2023,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2023-05-01,Luiz Inácio Lula da Silva
3º trimestre 2023,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2023-08-01,Luiz Inácio Lula da Silva
3º trimestre 2023,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2023-08-01,Luiz Inácio Lula da Silva
3º trimestre 2023,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2023-08-01,Luiz Inácio Lula da Silva
4º trimestre 2023,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2023-11-01,Luiz Inácio Lula da Silva
4º trimestre 2023,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2023-11-01,Luiz Inácio Lula da Silva
4º trimestre 2023,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2023-11-01,Luiz Inácio Lula da Silva
1º trimestre 2024,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2024-02-01,Luiz Inácio Lula da Silva
1º trimestre 2024,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2024-02-01,Luiz Inácio Lula da Silva
1º trimestre 2024,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2024-02-01,Luiz Inácio Lula da Silva
2º trimestre 2024,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2024-05-01,Luiz Inácio Lula da Silva
2º trimestre 2024,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2024-05-01,Luiz Inácio Lula da Silva
2º trimestre 2024,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2024-05-01,Luiz Inácio Lula da Silva
3º trimestre 2024,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2024-08-01,Luiz Inácio Lula da Silva
3º trimestre 2024,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2024-08-01,Luiz Inácio Lula da Silva
3º trimestre 2024,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2024-08-01,Luiz Inácio Lula da Silva
4º trimestre 2024,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2024-11-01,Luiz Inácio Lula da Silva
4º trimestre 2024,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2024-11-01,Luiz Inácio Lula da Silva
4º trimestre 2024,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2024-11-01,Luiz Inácio Lula da Silva
1º trimestre 2025,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2025-02-01,Luiz Inácio Lula da Silva
1º trimestre 2025,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2025-02-01,Luiz Inácio Lula da Silva
1º trimestre 2025,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2025-02-01,Luiz Inácio Lula da Silva
2º trimestre 2025,Brasil,Total,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2025-05-01,Luiz Inácio Lula da Silva
2º trimestre 2025,Brasil,Homens,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2025-05-01,Luiz Inácio Lula da Silva
2º trimestre 2025,Brasil,Mulheres,Coeficiente de variação  Pessoas de 14 anos ou mais de idade,0.0,2025-05-01,Luiz Inácio Lula da Silva
1º trimestre 2012,Brasil,Total,Distribuição percentual das pessoas de 14 anos ou mais de idade,100.0,2012-02-01,Dilma Rousseff
1º trimestre 2012,Brasil,Homens,Distribuição percentual das pessoas de 14 anos ou mais de idade,48.3,2012-02-01,Dilma Rousseff
1º trimestre 2012,Brasil,Mulheres,Distribuição percentual das pessoas de 14 anos ou mais de idade,51.7,2012-02-01,Dilma Rousseff
2º trimestre 2012,Brasil,Total,Distribuição percentual das pessoas de 14 anos ou mais de idade,100.0,2012-05-01,Dilma Rousseff
2º trimestre 2012,Brasil,Homens,Distribuição percentual das pessoas de 14 anos ou mais de idade,48.3,2012-05-01,Dilma Rousseff
2º trimestre 2012,Brasil,Mulheres,Distribuição percentual das pessoas de 14 anos ou mais de idade,51.7,2012-05-01,Dilma Rousseff
3º trimestre 2012,Brasil,Total,Distribuição percentual das pessoas de 14 anos ou mais de idade,100.0,2012-08-01,Dilma Rousseff
3º trimestre 2012,Brasil,Homens,Distribuição percentual das pessoas de 14 anos ou mais de idade,48.3,2012-08-01,Dilma Rousseff
3º trimestre 2012,Brasil,Mulheres,Distribuição percentual das pessoas de 14 anos ou mais de idade,51.7,2012-08-01,Dilma Rousseff
4º trimestre 2012,Brasil,Total,Distribuição percentual das pessoas de 14 anos ou mais de idade,100.0,2012-11-01,Dilma Rousseff
4º trimestre 2012,Brasil,Homens,Distribuição percentual das pessoas de 14 anos ou mais de idade,48.3,2012-11-01,Dilma Rousseff
4º trimestre 2012,Brasil,Mulheres,Distribuição percentual das pessoas de 14 anos ou mais de idade,51.7,2012-11-01,Dilma Rousseff
1º trimestre 2013,Brasil,Total,Distribuição percentual das pessoas de 14 anos ou mais de idade,100.0,2013-02-01,Dilma Rousseff
1º trimestre 2013,Brasil,Homens,Distribuição percentual das pessoas de 14 anos ou mais de idade,48.3,2013-02-01,Dilma Rousseff
1º trimestre 2013,Brasil,Mulheres,Distribuição percentual das pessoas de 14 anos ou mais de idade,51.7,2013-02-01,Dilma Rousseff
2º trimestre 2013,Brasil,Total,Distribuição percentual das pessoas de 14 anos ou mais de idade,100.0,2013-05-01,Dilma Rousseff
2º trimestre 2013,Brasil,Homens,Distribuição percentual das pessoas de 14 anos ou mais de idade,48.3,2013-05-01,Dilma Rousseff
2º trimestre 2013,Brasil,Mulheres,Distribuição percentual das pessoas de 14 anos ou mais de idade,51.7,2013-05-01,Dilma Rousseff
3º trimestre 2013,Brasil,Total,Distribuição percentual das pessoas de 14 anos ou mais de idade,100.0,2013-08-01,Dilma Rousseff
3º trimestre 2013,Brasil,Homens,Distribuição percentual das pessoas de 14 anos ou mais de idade,48.3,2013-08-01,Dilma Rousseff
3º trimestre 2013,Brasil,Mulheres,Distribuição percentual das pessoas de 14 anos ou mais de idade,51.7,2013-08-01,Dilma Rousseff
4º trimestre 2013,Brasil,Total,Distribuição percentual das pessoas de 14 anos ou mais de idade,100.0,2013-11-01,Dilma Rousseff
4º trimestre 2013,Brasil,Homens,Distribuição percentual das pessoas de 14 anos ou mais de idade,48.3,2013-11-01,Dilma Rousseff
4º trimestre 2013,Brasil,Mulheres,Distribuição percentual das pessoas de 14 anos ou mais de idade,51.7,2013-11-01,Dilma Rousseff
1º trimestre 2014,Brasil,Total,Distribuição percentual das pessoas de 14 anos ou mais de idade,100.0,2014-02-01,Dilma Rousseff
1º trimestre 2014,Brasil,Homens,Distribuição percentual das pessoas de 14 anos ou mais de idade,48.3,2014-02-01,Dilma Rousseff
1º trimestre 2014,Brasil,Mulheres,Distribuição percentual das pessoas de 14 anos ou mais de idade,51.7,2014-02-01,Dilma Rousseff
2º trimestre 2014,Brasil,Total,Distribuição percentual das pessoas de 14 anos ou mais de idade,100.0,2014-05-01,Dilma Rousseff
2º trimestre 2014,Brasil,Homens,Distribuição percentual das pessoas de 14 anos ou mais de idade,48.3,2014-05-01,Dilma Rousseff
2º trimestre 2014,Brasil,Mulheres,Distribuição percentual das pessoas de 14 anos ou mais de idade,51.7,2014-05-01,Dilma Rousseff
3º trimestre 2014,Brasil,Total,Distribuição percentual das pessoas de 14 anos ou mais de idade,100.0,2014-08-01,Dilma Rousseff
3º trimestre 2014,Brasil,Homens,Distribuição percentual das pessoas de 14 anos ou mais de idade,48.3,2014-08-01,Dilma Rousseff
3º trimestre 2014,Brasil,Mulheres,Distribuição percentual das pessoas de 14 anos ou mais de idade,51.7,2014-08-01,Dilma Rousseff
4º trimestre 2014,Brasil,Total,Distribuição percentual das pessoas de 14 anos ou mais de idade,100.0,2014-11-01,Dilma Rousseff
4º trimestre 2014,Brasil,Homens,Distribuição percentual das pessoas de 14 anos ou mais de idade,48.3,2014-11-01,Dilma Rousseff
4º trimestre 2014,Brasil,Mulheres,Distribuição percentual das pessoas de 14 anos ou mais de idade,51.7,2014-11-01,Dilma Rousseff
1º trimestre 2015,Brasil,Total,Distribuição percentual das pessoas de 14 anos ou mais de idade,100.0,2015-02-01,Dilma Rousseff
1º trimestre 2015,Brasil,Homens,Distribuição percentual das pessoas de 14 anos ou mais de idade,48.3,2015-02-01,Dilma Rousseff
1º trimestre 2015,Brasil,Mulheres,Distribuição percentual das pessoas de 14 anos ou mais de idade,51.7,2015-02-01,Dilma Rousseff
2º trimestre 2015,Brasil,Total,Distribuição percentual das pessoas de 14 anos ou mais de idade,100.0,2015-05-01,Dilma Rousseff
2º trimestre 2015,Brasil,Homens,Distribuição percentual das pessoas de 14 anos ou mais de idade,48.3,2015-05-01,Dilma Rousseff
2º trimestre 2015,Brasil,Mulheres,Distribuição percentual das pessoas de 14 anos ou mais de idade,51.7,2015-05-01,Dilma Rousseff
3º trimestre 2015,Brasil,Total,Distribuição percentual das pessoas de 14 anos ou mais de idade,100.0,2015-08-01,Dilma Rousseff
3º trimestre 2015,Brasil,Homens,Distribuição percentual das pessoas de 14 anos ou mais de idade,48.3,2015-08-01,Dilma Rousseff
3º trimestre 2015,Brasil,Mulheres,Distribuição percentual das pessoas de 14 anos ou mais de idade,51.7,2015-08-01,Dilma Rousseff
4º trimestre 2015,Brasil,Total,Distribuição percentual das pessoas de 14 anos ou mais de idade,100.0,2015-11-01,Dilma Rousseff
4º trimestre 2015,Brasil,Homens,Distribuição percentual das pessoas de 14 anos ou mais de idade,48.3,2015-11-01,Dilma Rousseff
4º trimestre 2015,Brasil,Mulheres,Distribuição percentual das pessoas de 14 anos ou mais de idade,51.7,2015-11-01,Dilma Rousseff
1º trimestre 2016,Brasil,Total,Distribuição percentual das pessoas de 14 anos ou mais de idade,100.0,2016-02-01,Dilma Rousseff
1º trimestre 2016,Brasil,Homens,Distribuição percentual das pessoas de 14 anos ou mais de idade,48.3,2016-02-01,Dilma Rousseff
1º trimestre 2016,Brasil,Mulheres,Distribuição percentual das pessoas de 14 anos ou mais de idade,51.7,2016-02-01,Dilma Rousseff
2º trimestre 2016,Brasil,Total,Distribuição percentual das pessoas de 14 anos ou mais de idade,100.0,2016-05-01,Dilma Rousseff
2º trimestre 2016,Brasil,Homens,Distribuição percentual das pessoas de 14 anos ou mais de idade,48.3,2016-05-01,Dilma Rousseff
2º trimestre 2016,Brasil,Mulheres,Distribuição percentual das pessoas de 14 anos ou mais de idade,51.7,2016-05-01,Dilma Rousseff
3º trimestre 2016,Brasil,Total,Distribuição percentual das pessoas de 14 anos ou mais de idade,100.0,2016-08-01,Dilma Rousseff
